epoch: 1 loss: tensor(0.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30065468., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6852, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.8530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30033798., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8709, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.7421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1007, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1007, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30036018., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7818, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.9921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30138616., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0330, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.8256, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8256, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30052380., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9000, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.9736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0977, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0977, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30083954., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0269, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.8120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30045902., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8198, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.6836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30093550., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7205, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.9615, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9615, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30073342., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9442, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.7611, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7611, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30075164., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7445, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.8982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30085930., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9602, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.8463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0943, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0943, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30107190., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8740, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.8123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30116724., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8712, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.8370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30084854., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8608, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.6111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30054194., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5726, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.7992, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7992, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30069608., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8343, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.8220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0743, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0743, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30074598., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8552, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.7304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30107894., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7776, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.8453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30101596., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9057, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.6620, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6620, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30092740., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6601, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.6003, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6003, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30063458., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5932, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.7780, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7780, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30091652., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7882, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.9378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30099178., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.8112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30099500., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8230, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.8360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30082556., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8122, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.9224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30082536., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0195, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.9659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30087576., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0745, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.7635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30107032., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8004, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.7925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30098276., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7804, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.8469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30069300., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8973, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.9577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30077370., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0218, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.8136, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8136, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1022, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1022, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30086942., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8464, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.9147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30053018., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9394, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1.0031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0979, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0979, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30068552., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0330, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.8322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30115468., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8620, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.8280, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8280, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30074244., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9451, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.6091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30094728., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6006, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.9838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30043948., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0211, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.7408, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7408, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30123874., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7717, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.6987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30096160., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7004, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.7776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30101364., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8108, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.7363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30074296., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7905, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.9055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30073952., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9161, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.8279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1242, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1242, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30058812., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9070, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.7696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30115380., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7751, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 101 loss: tensor(0.8934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30083816., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9334, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 102 loss: tensor(0.8978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30070536., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9254, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 103 loss: tensor(1.0688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30050528., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1842, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 104 loss: tensor(0.8912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30055988., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9172, device='cuda:0', grad_fn=<MseLossBackward0>)
