epoch: 1 loss: tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6626.1367, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.1281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8957, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.7554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8572.2666, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17.7463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2577, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.7412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8634.5996, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20.8729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1154, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.8693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8764.7100, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.7724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2436, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.8421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8482.5625, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.2357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2007, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.6555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8680.4561, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.0914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1713, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.7720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8681.8301, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.2691, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2301, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.8504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8646.1309, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22.6237, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2644, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.7493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8589.6748, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22.9405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3359, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8751.9287, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.5659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2849, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.6764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8700.5430, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.2882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2758, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.6836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7361, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8482.9238, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(33.7229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2532, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.8250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8676.7646, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21.2462, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1605, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.9202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8703.0273, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27.4391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4523, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.8088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8624.1758, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.5763, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1870, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.7437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8579.0215, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.4006, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2669, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.7836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7542, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8510.8652, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.2362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1522, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.8950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8677.9697, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23.4719, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5086, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.7516, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8657.1992, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7516, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.0541, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2442, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.9335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8588.6699, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23.2771, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3514, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.7509, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7795, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8549.9062, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7509, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.7167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1799, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.7813, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7629, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8684.9434, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7813, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.2603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3565, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.8135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7622, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8690.5527, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22.0349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4305, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.7838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8601.3730, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.8651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3364, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.8220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8666.9258, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.4303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3352, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.6316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7280, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8718.7148, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(75.5787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3061, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.7039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7288, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8662.0186, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(55.1895, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4708, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.6767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8516.0879, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30.8515, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2403, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.6695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8597.3867, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30.3754, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4363, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.8258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8649.2070, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.5943, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5627, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.7015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8651.4336, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22.0068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2397, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.6809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8729.4854, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.3686, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5192, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.8592, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8813.8887, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8592, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.2956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7085, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.6283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8577.9863, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.9279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5635, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.6027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8701.2266, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.2912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8174, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.8483, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8781, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8548.5566, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8483, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.2248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9288, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.7923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7253, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8741.1602, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.8311, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5952, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.6960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8701.3447, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.7623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9262, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.7848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8586.1934, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.6034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3856, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.8715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8599.8301, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.8056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7871, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.7659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8603.9795, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.2729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4147, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.6613, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7762, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8613.2461, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6613, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4736, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.7555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8639.2617, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.7894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5740, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.8061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8626.5684, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.7843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5473, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.8471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7533, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8666.4941, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6913, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9014, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.7642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8634.3535, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.4947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5109, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.7554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8637.9541, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.2082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5021, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.6202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7824, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8511.5586, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.3178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5727, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.6930, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8469.7637, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6930, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3507, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.8880, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8657.5039, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8880, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.2446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8358, device='cuda:0', grad_fn=<MseLossBackward0>)
