epoch: 1 loss: tensor(0.6898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1995.0674, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68605904., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9325, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.7437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1990.6736, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7841, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68687160., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8349, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.5947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1910.0150, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68625384., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8766, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.4286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2213.1089, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68720848., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8362, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.5424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2097.5220, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68713424., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9502, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.5372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9668, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2083.2422, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68650616., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8324, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.9183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2239.0464, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68726400., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8718, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.6141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2337.3916, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68765712., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0338, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.5996, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2149.6460, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6940, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5996, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68700400., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.5882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2104.5200, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68664904., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8822, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.8146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1102, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2163.3735, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68641568., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9587, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.4447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0893, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2084.3599, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68727552., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0151, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.4044, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1899.7690, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4044, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68638520., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8916, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.4822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2184.2751, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68653072., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9060, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.5440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2112.0347, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68766080., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8463, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.6477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2027.1949, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68725552., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8578, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.7942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1808.6000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68596928., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8826, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.4288, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2303.8171, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4288, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68737016., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9601, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.4048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0761, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2117.9741, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68711312., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9540, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.6955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1968.3282, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8110, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68690768., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0105, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.3966, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1830.1522, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3966, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68561440., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6532, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.5986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2268.7715, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6611, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68721312., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8938, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.4778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9010, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1953.3392, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68672448., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7914, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.3923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9782, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1973.6799, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4782, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68649456., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8668, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.5676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2285.8215, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6599, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68670416., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9495, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.6180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2185.5652, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68805216., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9860, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.3837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2049.5835, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68611752., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8529, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.6322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9998, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2019.8531, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68707632., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8792, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.5779, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2237.0557, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5779, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68721144., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0316, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.6027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1958.3832, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68708720., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8988, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.9536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2457.8032, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68772168., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9811, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.7980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1901.2344, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8805, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68692576., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7832, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.5916, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1963.2579, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5916, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68658816., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8751, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.6138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9041, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1958.2866, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68620368., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8291, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.7306, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1886.6760, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7306, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68671984., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7652, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.5756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1997.4513, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68714208., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8336, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.7300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2172.6895, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68730720., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8228, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.4317, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1872.5870, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4904, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4317, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68711168., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8432, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.4569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1809.4423, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68633528., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7460, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.6354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2013.4364, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68738536., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8616, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.4423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1725.6794, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68722120., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7497, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.6404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2196.2322, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7742, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68708432., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9535, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.6809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2277.0732, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7835, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68777720., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.4892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2188.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5773, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68684376., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8619, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2291.8127, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5575, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68779856., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9394, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(1.2334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2796.0654, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.9603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51813048., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2340, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.9039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2816.8882, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.1721, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(54271784., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9096, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.8298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2858.6724, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(149.4823, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(54604688., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8464, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(1.1337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2913.4839, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2907, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(81.6375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(55409264., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1670, device='cuda:0', grad_fn=<MseLossBackward0>)
