epoch: 1 loss: tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(138427.2812, device='cuda:0', grad_fn=<MulBackward0>) tensor(387.6078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.7105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8052e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.4417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24284.2285, device='cuda:0', grad_fn=<MulBackward0>) tensor(37.4055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0389, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5658e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0262, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.4765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26280.4297, device='cuda:0', grad_fn=<MulBackward0>) tensor(43.4108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5677e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1734, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.4375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23146.2617, device='cuda:0', grad_fn=<MulBackward0>) tensor(33.8245, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5673e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0719, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.4460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25718.6445, device='cuda:0', grad_fn=<MulBackward0>) tensor(41.6882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0458, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5656e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0818, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.4367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26044.5156, device='cuda:0', grad_fn=<MulBackward0>) tensor(42.7562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5658e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0676, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.4672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24653.2891, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.4883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1199, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.4207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22743.2363, device='cuda:0', grad_fn=<MulBackward0>) tensor(32.6924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.4507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27958.0781, device='cuda:0', grad_fn=<MulBackward0>) tensor(48.5520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0390, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5653e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1379, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.4815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26745.9355, device='cuda:0', grad_fn=<MulBackward0>) tensor(44.6667, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5685e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1631, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.4448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22099.1074, device='cuda:0', grad_fn=<MulBackward0>) tensor(30.4250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5687e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0630, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.4382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22647.6992, device='cuda:0', grad_fn=<MulBackward0>) tensor(32.0545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5671e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0320, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.4627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24597.9844, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.1903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1156, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.4441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25103.8125, device='cuda:0', grad_fn=<MulBackward0>) tensor(39.8220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5650e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0617, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.4370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22853.3203, device='cuda:0', grad_fn=<MulBackward0>) tensor(32.9871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5682e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0623, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.4606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25267.9395, device='cuda:0', grad_fn=<MulBackward0>) tensor(40.2584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5659e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0820, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.4719, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4719, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26073.9883, device='cuda:0', grad_fn=<MulBackward0>) tensor(42.7905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5679e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1831, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.4512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26528.8809, device='cuda:0', grad_fn=<MulBackward0>) tensor(44.0651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5668e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0995, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.4193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24787.0918, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.6599, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5668e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0013, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.4466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25559.1406, device='cuda:0', grad_fn=<MulBackward0>) tensor(41.1622, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5645e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0847, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.4268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23966.5469, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.2793, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0617, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5686e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0390, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.4163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22564.4980, device='cuda:0', grad_fn=<MulBackward0>) tensor(31.8709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5651e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0079, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.4204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23606.5723, device='cuda:0', grad_fn=<MulBackward0>) tensor(35.2502, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0447, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.4099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22581.0137, device='cuda:0', grad_fn=<MulBackward0>) tensor(31.9838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5679e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9769, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.4571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24103.7285, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.7955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0611, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5654e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0811, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.4475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26315.3281, device='cuda:0', grad_fn=<MulBackward0>) tensor(43.4749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5671e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0882, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.4266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25536.8555, device='cuda:0', grad_fn=<MulBackward0>) tensor(41.1469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0547, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5647e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0540, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.4405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24716.1016, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.4552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0611, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5680e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1163, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.4307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24803.8906, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.6637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5657e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0824, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.4148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25254.0137, device='cuda:0', grad_fn=<MulBackward0>) tensor(40.3160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0666, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5692e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0538, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.4450, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4450, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27600.9199, device='cuda:0', grad_fn=<MulBackward0>) tensor(47.4953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0575, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1063, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.4871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26503.1230, device='cuda:0', grad_fn=<MulBackward0>) tensor(43.8727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1567, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.4602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26339.0410, device='cuda:0', grad_fn=<MulBackward0>) tensor(43.5648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5654e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1010, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.4583, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4583, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27952.4141, device='cuda:0', grad_fn=<MulBackward0>) tensor(47.9534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0658, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5675e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1436, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.4524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27129.6094, device='cuda:0', grad_fn=<MulBackward0>) tensor(45.7975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5660e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1173, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.4631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28387.6680, device='cuda:0', grad_fn=<MulBackward0>) tensor(49.9062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5697e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1586, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.4323, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4323, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24729.6504, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.3104, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5660e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0827, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.4246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26211.0488, device='cuda:0', grad_fn=<MulBackward0>) tensor(43.1789, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5644e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0695, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.4457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25504.7695, device='cuda:0', grad_fn=<MulBackward0>) tensor(41.0286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5679e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.4098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24114.1953, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.6061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0595, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5663e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.4062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26856.9980, device='cuda:0', grad_fn=<MulBackward0>) tensor(45.1618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5664e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0186, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.4309, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4309, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24261.6016, device='cuda:0', grad_fn=<MulBackward0>) tensor(37.3385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0319, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.4207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27837.8047, device='cuda:0', grad_fn=<MulBackward0>) tensor(47.9238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0634, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5671e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0754, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.4624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25624.2852, device='cuda:0', grad_fn=<MulBackward0>) tensor(41.4917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5669e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1397, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.4566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24966.3672, device='cuda:0', grad_fn=<MulBackward0>) tensor(39.1668, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5674e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1041, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.4983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32457.1914, device='cuda:0', grad_fn=<MulBackward0>) tensor(61.8722, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5658e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2611, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 101 loss: tensor(0.4537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24257.6016, device='cuda:0', grad_fn=<MulBackward0>) tensor(37.0526, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0597, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5685e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0741, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 102 loss: tensor(0.4466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27154.6191, device='cuda:0', grad_fn=<MulBackward0>) tensor(45.8797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0763, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5664e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1211, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 103 loss: tensor(0.4394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26819.0352, device='cuda:0', grad_fn=<MulBackward0>) tensor(45.0392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5681e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0710, device='cuda:0', grad_fn=<MseLossBackward0>)
