epoch: 1 loss: tensor(0.8013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2851.0845, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9249, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.4618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3094.7390, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7996, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0351, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.7460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3029.6760, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3558, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1412, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.7864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2993.5305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.9391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1366, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.5788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7674, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2979.4133, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2491, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.7283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2991.7432, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.9027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3702, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.8972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8694, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2993.0195, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.6783, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6522, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.5065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2997.1914, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.3974, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4928, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.6063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3007.8340, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.6517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2073, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.6900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3008.6074, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.6868, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3098, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.5004, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2996.5835, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5004, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.3698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2359, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.6662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3007.6899, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.9662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6367, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.6084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3009.1177, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.9725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2496, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.9096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2941.4216, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.8542, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3060, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.6698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2992.0786, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1361, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5187, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.5192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3009.4646, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.1955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4120, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.5550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2946.0713, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37.9053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3374, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.7628, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7410, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2955.8564, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7628, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.1616, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7414, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.7742, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3024.4785, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7742, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.8703, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5263, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.5291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2928.5315, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.5557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5805, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(1.0160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2972.6914, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(274.1070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6755, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.6657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2980.7505, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20.9994, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6450, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.7036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3025.8425, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.5431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2556, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.6368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7751, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3034.5532, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3799, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4445, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.7737, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7188, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2993.2739, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7737, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3664, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.6490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6742, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3024.8896, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(97.6298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4706, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.6196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2981.6775, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17.4640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4028, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.7065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3077.6191, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.8866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4363, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(1.0958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2909.9663, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57.5504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6929, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.5634, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2974.9956, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5634, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.7034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6515, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.5514, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6826, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3045.7893, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5514, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.3576, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4007, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.5970, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3027.6450, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5970, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4646, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.7176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7839, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2976.0078, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27.4522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7493, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.6906, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2925.1597, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6906, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.4684, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6970, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.5684, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3044.3982, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5684, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3487, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.4971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3042.5537, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.2138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3311, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.7281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6993, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3027.5044, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.0530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5961, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.6740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2977.1853, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.6143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6506, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.7485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6526, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3078.9580, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.6321, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3754, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.7218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3029.7104, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0773, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6724, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.6178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3046.0786, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.5249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5303, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.5498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3059.6401, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.2368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2548, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.5295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3011.3984, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.3217, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4064, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.6560, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5713, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3046.0669, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6560, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2652, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.4589, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3044.2451, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4589, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(141.9266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4458, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.6717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6877, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2957.1362, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(81.5211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9655, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.5153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3060.1807, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70.9231, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4623, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.5419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3007.0942, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.6021, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5504, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.5640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3009.4971, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5766, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.6936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7079, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3006.0684, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.9929, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.7081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2992.7046, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(146.7826, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7321, device='cuda:0', grad_fn=<MseLossBackward0>)
